x,y
14.876199,101.640433
14.875146,101.640250
14.874524,101.640139
14.871854,101.639674
14.871413,101.639540
14.871208,101.639378
14.871004,101.639105
14.870795,101.638735
14.869708,101.635751
14.869605,101.635468
14.869126,101.634180
14.868951,101.633816
14.868935,101.633794
14.868742,101.633535
14.867846,101.632587
14.867584,101.632282
14.867513,101.632198
14.867441,101.632119
14.866995,101.631606
14.866180,101.630774
14.866123,101.630712
14.865061,101.629591
14.864907,101.629427
14.864603,101.629061
14.863489,101.627830
14.862358,101.626527
14.862018,101.626165
14.861671,101.625924
14.861594,101.625888
14.861397,101.625797
14.861020,101.625750
14.859787,101.625639
14.859600,101.625622
14.859251,101.625568
14.859169,101.625552
14.859122,101.625516
14.858920,101.625230
14.858264,101.624020
14.857680,101.622970
14.857263,101.622335
14.856670,101.621620
14.856470,101.620860
14.856329,101.619711
14.855855,101.616122
14.855741,101.615851
14.855525,101.615641
14.855209,101.615474
14.854873,101.615414
14.854530,101.615421
14.853448,101.615469
14.853143,101.615436
14.852858,101.615370
14.852714,101.615310
14.852537,101.615223
14.852413,101.615163
14.852335,101.615149
14.852279,101.615169
14.852170,101.615280
14.851620,101.616125
14.851603,101.616150
14.851400,101.616420
14.851221,101.616577
14.851116,101.616649
14.851094,101.616664
14.850882,101.616716
14.850788,101.616726
14.850554,101.616751
14.850282,101.616749
14.849901,101.616712
14.849072,101.616632
14.848985,101.616619
14.848517,101.616546
14.847830,101.616440
14.847581,101.616396
14.847348,101.616353
14.846963,101.616269
14.846865,101.616264
14.846545,101.616167
14.846155,101.616067
14.845910,101.616019
14.845655,101.615981
14.845464,101.615961
14.845198,101.615937
14.845097,101.615934
14.844980,101.615938
14.844857,101.615949
14.844720,101.615969
14.844553,101.616012
14.844170,101.616152
14.844028,101.616198
14.843947,101.616223
14.843879,101.616236
14.843799,101.616242
14.843386,101.616250
14.842987,101.616253
14.842880,101.616260
14.842704,101.616280
14.842362,101.616345
14.872691,101.734357
14.872920,101.734130
14.872820,101.733580
14.872850,101.733340
14.872680,101.732630
14.872630,101.731840
14.872730,101.731720
14.872910,101.731650
14.872691,101.734357
14.872742,101.734435
14.872764,101.734572
14.872739,101.734662
14.872665,101.734758
14.872585,101.734802
14.872483,101.734814
14.872395,101.734790
14.872318,101.734734
14.872267,101.734656
14.872245,101.734562
14.872255,101.734469
14.872303,101.734375
14.872372,101.734314
14.872486,101.734277
14.872576,101.734286
14.872691,101.734357
14.872245,101.734562
14.872070,101.734590
14.871996,101.734610
14.871995,101.734702
14.871995,101.734856
14.871946,101.735028
14.871838,101.735140
14.871813,101.735225
14.871788,101.735328
14.871871,101.735388
14.872037,101.735474
14.872269,101.735577
14.872476,101.735654
14.872568,101.735740
14.872701,101.735783
14.872817,101.735835
14.872750,101.735929
14.872559,101.736075
14.872385,101.736315
14.872244,101.736573
14.872194,101.736822
14.872186,101.737002
14.872145,101.737174
14.871987,101.737285
14.871938,101.737280
14.871771,101.737277
14.871357,101.737251
14.871075,101.737251
14.870942,101.737302
14.870746,101.737363
14.870560,101.737447
14.870423,101.737813
14.904015,101.912241
14.902203,101.907831
14.900409,101.903650
14.897091,101.895832
14.895865,101.892945
14.895000,101.890905
14.894521,101.889765
14.890050,101.879245
14.888747,101.876174
14.887761,101.873851
14.887552,101.873344
14.886914,101.871841
14.885739,101.869080
14.885725,101.869036
14.885218,101.867837
14.880280,101.856228
14.879532,101.854466
14.875849,101.845789
14.875080,101.843979
14.872327,101.837493
14.870167,101.832406
14.869870,101.831611
14.869623,101.830834
14.869229,101.829228
14.869043,101.828043
14.868933,101.826865
14.868892,101.825728
14.868904,101.824515
14.868970,101.819990
14.869018,101.816665
14.869081,101.812324
14.869374,101.792171
14.869423,101.788844
14.869554,101.779816
14.869602,101.776498
14.869639,101.773941
14.869843,101.759936
14.869891,101.756641
14.869902,101.755865
14.869956,101.752146
14.870114,101.745601
14.870165,101.737814
14.870210,101.735013
14.870270,101.732761
14.870280,101.732043
14.870259,101.730957
14.870168,101.729871
14.870104,101.729320
14.869993,101.728656
14.869773,101.727656
14.867728,101.719446
14.866048,101.712595
14.864969,101.708380
14.864432,101.706185
14.862729,101.699257
14.902706,101.909333
14.901968,101.907605
14.901758,101.907112
14.900224,101.903519
14.899210,101.901129
14.898482,101.899404
14.897813,101.897821
14.897745,101.897667
14.897052,101.896045
14.896851,101.895563
14.895752,101.892982
14.894812,101.890768
14.894498,101.890029
14.893739,101.888240
14.890790,101.881284
14.890007,101.879449
14.889807,101.878977
14.888633,101.876211
14.887576,101.873720
14.887366,101.873221
14.886277,101.870624
14.885110,101.867883
14.884639,101.866778
14.884235,101.865836
14.883212,101.863429
14.882580,101.861943
14.882232,101.861124
14.881974,101.860517
14.881614,101.859672
14.881539,101.859494
14.880913,101.858021
14.880166,101.856266
14.879418,101.854503
14.878493,101.852324
14.878080,101.851351
14.877228,101.849343
14.876787,101.848304
14.875919,101.846260
14.875664,101.845658
14.875083,101.844446
14.873936,101.841749
14.873643,101.841060
14.873530,101.840766
14.873377,101.840368
14.873203,101.839915
14.872982,101.839340
14.872523,101.838260
14.872433,101.838048
14.872308,101.837753
14.872154,101.837405
14.872046,101.837128
14.871804,101.836604
14.871649,101.836201
14.870972,101.834606
14.870725,101.834024
14.870582,101.833688
14.870425,101.833318
14.870276,101.832967
14.870124,101.832614
14.870053,101.832442
14.869929,101.832109
14.869755,101.831642
14.869699,101.831468
14.869505,101.830860
14.869295,101.830006
14.869140,101.829374
14.869109,101.829247
14.869016,101.828652
14.868922,101.828055
14.868812,101.826871
14.868791,101.826441
14.868771,101.825730
14.868773,101.825525
14.868783,101.824513
14.868726,101.823704
14.868760,101.821150
14.868762,101.821029
14.868846,101.820178
14.868866,101.818806
14.868897,101.816663
14.868963,101.812133
14.868988,101.810461
14.869018,101.808336
14.869110,101.801991
14.869177,101.797383
14.869217,101.794685
14.869253,101.792170
14.869304,101.788655
14.869319,101.787656
14.869430,101.779998
14.869481,101.776497
14.869495,101.775564
14.869509,101.774557
14.869521,101.773750
14.869657,101.764599
14.869670,101.763488
14.869699,101.761521
14.869719,101.760119
14.869770,101.756639
14.869784,101.755676
14.869832,101.752327
14.869924,101.747606
14.869984,101.744521
14.870008,101.741841
14.870044,101.737813
14.870056,101.737056
14.870089,101.735012
14.870143,101.733851
14.870131,101.732025
14.870096,101.730975
14.870035,101.729890
14.869942,101.729178
14.869774,101.728261
14.869601,101.727559
14.868603,101.723952
14.868354,101.722718
14.868237,101.722140
14.867524,101.719223
14.867405,101.718733
14.867341,101.718473
14.867269,101.718177
14.866787,101.716250
14.866678,101.715797
14.866263,101.714076
14.865912,101.712648
14.865767,101.712061
14.865548,101.711178
14.865437,101.710731
14.865286,101.710103
14.864214,101.705750
14.864159,101.705531
14.863933,101.704636
14.863862,101.704358
14.869430,101.779998
14.869554,101.779816
14.869569,101.787843
14.869692,101.788040
14.869423,101.788844
14.869304,101.788655
14.869692,101.779401
14.869815,101.779585
14.870104,101.751078
14.870227,101.751259
14.869719,101.760119
14.869843,101.759936
14.869832,101.752327
14.869956,101.752146
14.869904,101.773476
14.869775,101.773664
14.870178,101.754622
14.870050,101.754809
14.870373,101.743766
14.870255,101.745176
14.869639,101.773941
14.869521,101.773750
14.869902,101.755865
14.869784,101.755676
14.870114,101.745601
14.869984,101.744521
14.869984,101.759320
14.870107,101.759505
14.870104,101.729320
14.869774,101.728261
14.870015,101.727607
14.870116,101.728616
14.870420,101.732681
14.870491,101.733682
14.870143,101.733851
14.870270,101.732761
14.865902,101.711576
14.866252,101.712561
14.866363,101.712898
14.868607,101.722058
14.868927,101.723525
14.868987,101.723851
14.866263,101.714076
14.866048,101.712595
14.868987,101.723851
14.869360,101.725401
14.869360,101.725468
14.869338,101.725531
14.869297,101.725576
14.869234,101.725606
14.869168,101.725605
14.869109,101.725584
14.869087,101.725558
14.869067,101.725532
14.869036,101.725476
14.868878,101.724791
14.868665,101.723937
14.868665,101.723937
14.868447,101.723005
14.868424,101.722906
14.868375,101.722686
14.868237,101.722140
14.867728,101.719446
14.867432,101.718620
14.867269,101.718177
14.861769,101.694170
14.861959,101.695040
14.862559,101.697496
14.860099,101.689420
14.860146,101.689678
14.860218,101.689962
14.860243,101.689988
14.859514,101.690185
14.859371,101.689617
14.859594,101.689556
14.859798,101.689501
14.860099,101.689420
14.860390,101.689990
14.860218,101.689962
14.860143,101.689985
14.859790,101.690089
14.859718,101.689808
14.860063,101.689704
14.860146,101.689678
14.860287,101.689579
14.862117,101.697502
14.861432,101.694462
14.861269,101.693652
14.861257,101.693595
14.861221,101.693445
14.860968,101.692402
14.860968,101.692402
14.860712,101.691225
14.862559,101.697496
14.862703,101.697996
14.863004,101.699158
14.861769,101.694170
14.861948,101.694739
14.862096,101.695281
14.862193,101.695517
14.862303,101.695694
14.862409,101.695819
14.862578,101.695951
14.862754,101.696046
14.862916,101.696108
14.863496,101.696355
14.863774,101.696491
14.863990,101.696629
14.864227,101.696828
14.864335,101.696960
14.864430,101.697118
14.862593,101.699298
14.862303,101.698222
14.862117,101.697502
14.845931,101.631686
14.845745,101.631587
14.845673,101.631567
14.845632,101.631568
14.845603,101.631515
14.845522,101.631373
14.845474,101.631293
14.845530,101.631233
14.845560,101.631198
14.845621,101.631145
14.845754,101.630989
14.889153,101.731616
14.888852,101.731659
14.889029,101.734374
14.889029,101.735092
14.889226,101.735146
14.889879,101.735157
14.890470,101.735039
14.890688,101.734835
14.890615,101.734620
14.890470,101.734492
14.889630,101.734588
14.889578,101.734556
14.889547,101.734320
14.889392,101.733204
14.889360,101.732679
14.889371,101.732518
14.889464,101.732410
14.889547,101.732325
14.889475,101.732056
14.889288,101.731713
14.889153,101.731616
14.892391,101.727238
14.892442,101.727663
14.892496,101.728142
14.892512,101.728566
14.892461,101.728906
14.892452,101.728961
14.892381,101.729379
14.892367,101.729471
14.886790,101.726204
14.888144,101.726220
14.888211,101.726220
14.888308,101.726208
14.888777,101.726186
14.889177,101.726177
14.889532,101.726203
14.889590,101.726205
14.889670,101.726214
14.889861,101.726225
14.890493,101.726126
14.890725,101.726046
14.890898,101.725953
14.891034,101.725859
14.891115,101.725823
14.891336,101.725684
14.891509,101.725576
14.892042,101.725368
14.892142,101.725329
14.892491,101.725205
14.892857,101.725104
14.893179,101.724997
14.893664,101.730114
14.893664,101.730051
14.893534,101.728848
14.893500,101.728467
14.893471,101.728042
14.893431,101.727613
14.893374,101.727189
14.893179,101.724997
14.892793,101.723562
14.891053,101.730857
14.890804,101.731135
14.890682,101.731270
14.890607,101.731323
14.890441,101.731364
14.890119,101.731441
14.889733,101.731518
14.889704,101.731531
14.889688,101.731552
14.889695,101.731589
14.889917,101.732159
14.889952,101.732181
14.889986,101.732187
14.890123,101.732161
14.889104,101.720662
14.888813,101.720576
14.888980,101.720007
14.889283,101.720100
14.889104,101.720662
14.892111,101.733000
14.891934,101.733086
14.891748,101.733301
14.891644,101.733494
14.891613,101.733623
14.891717,101.733751
14.891883,101.733816
14.892245,101.733719
14.892474,101.733612
14.892588,101.733419
14.892712,101.732775
14.892712,101.732389
14.892733,101.730930
14.892722,101.730425
14.892650,101.730286
14.892391,101.730211
14.891903,101.730211
14.891323,101.730286
14.891043,101.730361
14.890877,101.730501
14.890752,101.730619
14.890690,101.730779
14.890752,101.730887
14.890866,101.730908
14.890980,101.730769
14.891136,101.730565
14.891457,101.730522
14.892142,101.730436
14.892349,101.730468
14.892474,101.730511
14.892484,101.730704
14.892463,101.731091
14.892422,101.731584
14.892432,101.732249
14.892463,101.732657
14.892453,101.732850
14.892360,101.732936
14.892111,101.733000
14.890388,101.729300
14.890380,101.729236
14.890041,101.728245
14.889833,101.727782
14.889700,101.727564
14.889598,101.727433
14.889559,101.727274
14.889567,101.727192
14.889565,101.727043
14.889571,101.726832
14.889577,101.726638
14.889590,101.726205
14.889631,101.725397
14.889645,101.725119
14.889747,101.724114
14.889859,101.732308
14.889778,101.732153
14.889499,101.731664
14.892637,101.718258
14.892598,101.718283
14.892553,101.718311
14.892513,101.718349
14.892495,101.718405
14.892492,101.718466
14.892546,101.719070
14.892694,101.720255
14.892777,101.720605
14.892587,101.720878
14.892614,101.721260
14.889690,101.720850
14.889496,101.720774
14.889607,101.720447
14.889688,101.720249
14.889778,101.720254
14.889854,101.720296
14.889804,101.720513
14.889690,101.720850
14.884977,101.749089
14.884381,101.748835
14.883330,101.748323
14.883177,101.748192
14.883226,101.747947
14.883363,101.747681
14.883445,101.747523
14.883527,101.747305
14.883773,101.746651
14.883982,101.745993
14.884013,101.745895
14.884104,101.745608
14.884142,101.745490
14.884276,101.744941
14.884430,101.744306
14.884486,101.744073
14.884576,101.743792
14.884646,101.743569
14.885098,101.742195
14.885195,101.742110
14.885986,101.741704
14.886116,101.741607
14.886195,101.741482
14.886249,101.741321
14.886446,101.740414
14.886557,101.740021
14.886664,101.739696
14.886700,101.739586
14.886757,101.739454
14.886875,101.739185
14.886955,101.739029
14.887038,101.738867
14.887194,101.738597
14.887379,101.738314
14.887631,101.737987
14.888422,101.737067
14.888585,101.736849
14.888699,101.736655
14.888834,101.736414
14.888890,101.736240
14.888927,101.736104
14.888948,101.735768
14.888990,101.735092
14.888979,101.734299
14.888959,101.733730
14.888896,101.733086
14.888835,101.732313
14.888771,101.731914
14.888740,101.731557
14.888494,101.730430
14.888488,101.730302
14.888434,101.729740
14.888411,101.729298
14.888386,101.728758
14.888359,101.728198
14.888302,101.727277
14.888291,101.727153
14.888211,101.726220
14.888146,101.725514
14.888108,101.725096
14.888105,101.725064
14.888007,101.724118
14.887712,101.720634
14.887688,101.720649
14.887677,101.720682
14.887681,101.720723
14.887717,101.721169
14.887735,101.721428
14.887771,101.721497
14.890498,101.732137
14.890218,101.732223
14.890716,101.734594
14.890789,101.734669
14.891017,101.734401
14.891442,101.734068
14.891566,101.733993
14.891577,101.733875
14.891400,101.733606
14.891535,101.733381
14.891877,101.733081
14.892251,101.732866
14.892261,101.731289
14.892209,101.730806
14.892043,101.730763
14.891691,101.730763
14.891266,101.730839
14.890996,101.730978
14.890778,101.731235
14.890685,101.731375
14.890270,101.731482
14.889814,101.731589
14.889793,101.731686
14.889938,101.732083
14.890094,101.732126
14.890519,101.731954
14.890519,101.731804
14.890706,101.731707
14.890955,101.731493
14.891193,101.731182
14.891380,101.731096
14.891826,101.731032
14.891940,101.731085
14.891991,101.731547
14.891960,101.731965
14.891929,101.732319
14.891919,101.732577
14.891846,101.732695
14.891587,101.732748
14.891421,101.732898
14.891089,101.733381
14.890955,101.733446
14.890882,101.733381
14.890809,101.732845
14.890664,101.732276
14.890623,101.732147
14.890498,101.732137
14.888698,101.724104
14.888699,101.723983
14.888738,101.723629
14.888803,101.723028
14.888832,101.722917
14.888921,101.722661
14.888974,101.722565
